-0.950089	10.2558		
-0.850267	11.3372		
-0.748663	10.3953		
-0.648841	9.97674		
-0.550802	9.31395		
-0.445633	8.96512		
-0.345811	8.30233		
-0.242424	8.16279		
-0.153298	7.98837		
-0.0499109	7.56977		
0.0481283	7.60465		
0.149733	8.02326		
0.247772	8.02326		
0.351159	8.30233		
0.648841	9.90698		
0.748663	10.3953		
0.848485	11.407		
0.953654	10.2907		
