0.7	0.6	0.8	2.2663	0.150732
0.9	0.8	1	1.4238	0.0765663
1.1	1	1.2	0.78785	0.0417399
1.3	1.2	1.4	0.39457	0.0209796
1.5	1.4	1.6	0.17772	0.00945238
1.7	1.6	1.8	0.071422	0.00379262
1.9	1.8	2	0.025979	0.00137149
2.1	2	2.2	0.0087864	0.00046907
2.3	2.2	2.4	0.0026591	0.000146399
2.5	2.4	2.6	0.00074837	4.12592e-05
2.8	2.6	3	0.00012218	6.73754e-06
3.2	3	3.4	6.171e-06	2.5894e-06
