0.7	0.6	0.8	2.9066	0.188813
0.9	0.8	1	1.8501	0.103142
1.1	1	1.2	1.0534	0.0564579
1.3	1.2	1.4	0.54635	0.0290687
1.5	1.4	1.6	0.25457	0.0136294
1.7	1.6	1.8	0.10682	0.00593681
1.9	1.8	2	0.040263	0.00210555
2.1	2	2.2	0.014166	0.000749153
2.3	2.2	2.4	0.0045999	0.000247179
2.5	2.4	2.6	0.0014073	8.35451e-05
2.8	2.6	3	0.00023504	1.33533e-05
3.2	3	3.4	1.3606e-05	1.0356e-06
