0.9	0.8	1	0.82614	0.052246
1.1	1	1.2	0.52406	0.0351438
1.3	1.2	1.4	0.29983	0.0205056
1.5	1.4	1.6	0.15981	0.0102436
1.7	1.6	1.8	0.079825	0.00460289
1.9	1.8	2	0.036795	0.00202625
2.1	2	2.2	0.015224	0.00084941
2.3	2.2	2.4	0.0057889	0.000318184
2.5	2.4	2.6	0.0020762	0.000121563
2.8	2.6	3	0.0004308	2.40433e-05
3.2	3	3.4	4.1525e-05	2.52063e-06
3.7	3.4	4	2.0518e-06	5.31768e-07
