1.1	1	1.2	1.6333	0.114041
1.3	1.2	1.4	1.1973	0.0695085
1.5	1.4	1.6	0.80006	0.0429854
1.7	1.6	1.8	0.48611	0.0259322
1.9	1.8	2	0.26112	0.014672
2.1	2	2.2	0.12874	0.00724513
2.3	2.2	2.4	0.066078	0.00440922
2.5	2.4	2.6	0.026727	0.00516763
2.8	2.6	3	0.0075349	0.000717676
3.2	3	3.4	0.0011043	8.9442e-05
3.7	3.4	4	9.2316e-05	7.19442e-06
