0.9	0.8	1	1.4668	0.0902711
1.1	1	1.2	1.0364	0.0605778
1.3	1.2	1.4	0.66224	0.0452363
1.5	1.4	1.6	0.39222	0.0243202
1.7	1.6	1.8	0.21524	0.0121402
1.9	1.8	2	0.10806	0.00603518
2.1	2	2.2	0.049024	0.00274777
2.3	2.2	2.4	0.019887	0.0010972
2.5	2.4	2.6	0.0072395	0.000500354
2.8	2.6	3	0.0017715	9.51659e-05
3.2	3	3.4	0.00017949	9.68323e-06
3.7	3.4	4	1.1204e-05	1.24768e-06
