0.7	0.6	0.8	2.4577	0.164392
0.9	0.8	1	1.9018	0.104842
1.1	1	1.2	1.2531	0.0672149
1.3	1.2	1.4	0.74862	0.0396896
1.5	1.4	1.6	0.40608	0.0213354
1.7	1.6	1.8	0.19944	0.0104112
1.9	1.8	2	0.088451	0.00461261
2.1	2	2.2	0.03575	0.0018627
2.3	2.2	2.4	0.013118	0.000741475
2.5	2.4	2.6	0.0044605	0.000232504
2.8	2.6	3	0.0008913	4.70151e-05
3.2	3	3.4	6.9949e-05	4.1009e-06
3.7	3.4	4	3.0186e-06	5.45073e-07
